INFO:start logging on: 2021-02-26--22-04-39 
WARNING:failed on this book, please handle error!!!
DEBUG:https://www.amazon.cn:443 "GET /dp/B08JCHNDXM/ref=sr_1_5209?dchild=1&qid=1614002089&s=digital-text&sr=1-5209 HTTP/1.1" 200 2417
DEBUG:https://www.amazon.cn:443 "GET /dp/B01GFJYDPW/ref=sr_1_5208?dchild=1&qid=1614002089&s=digital-text&sr=1-5208 HTTP/1.1" 200 None
DEBUG:https://www.amazon.cn:443 "GET /dp/B08LPSGZ15/ref=sr_1_5210?dchild=1&qid=1614002089&s=digital-text&sr=1-5210 HTTP/1.1" 200 2417
DEBUG:https://www.amazon.cn:443 "GET /dp/B085HB4TTF/ref=sr_1_5212?dchild=1&qid=1614002089&s=digital-text&sr=1-5212 HTTP/1.1" 200 2416
DEBUG:https://www.amazon.cn:443 "GET /dp/B07LGJFWZF/ref=sr_1_5213?dchild=1&qid=1614002089&s=digital-text&sr=1-5213 HTTP/1.1" 200 2418
DEBUG:https://www.amazon.cn:443 "GET /dp/B0876WHD4L/ref=sr_1_5211?dchild=1&qid=1614002089&s=digital-text&sr=1-5211 HTTP/1.1" 200 None
DEBUG:https://www.amazon.cn:443 "GET /dp/B078MX2FJ1/ref=sr_1_5214?dchild=1&qid=1614002089&s=digital-text&sr=1-5214 HTTP/1.1" 200 2416
DEBUG:https://www.amazon.cn:443 "GET /dp/B077Q5F25G/ref=sr_1_5215?dchild=1&qid=1614002089&s=digital-text&sr=1-5215 HTTP/1.1" 200 2418
DEBUG:https://www.amazon.cn:443 "GET /dp/B008HK6QQW/ref=sr_1_5216?dchild=1&qid=1614002089&s=digital-text&sr=1-5216 HTTP/1.1" 200 2417
DEBUG:https://www.amazon.cn:443 "GET /dp/B077YBC6S5/ref=sr_1_5217?dchild=1&qid=1614002089&s=digital-text&sr=1-5217 HTTP/1.1" 200 2418
DEBUG:https://www.amazon.cn:443 "GET /dp/B010ERKQQ6/ref=sr_1_5218?dchild=1&qid=1614002089&s=digital-text&sr=1-5218 HTTP/1.1" 200 2419
DEBUG:https://www.amazon.cn:443 "GET /dp/B07YV3W1FP/ref=sr_1_5220?dchild=1&qid=1614002089&s=digital-text&sr=1-5220 HTTP/1.1" 200 2417
DEBUG:https://www.amazon.cn:443 "GET /dp/B072KGQVRK/ref=sr_1_5221?dchild=1&qid=1614002089&s=digital-text&sr=1-5221 HTTP/1.1" 200 2416
DEBUG:https://www.amazon.cn:443 "GET /dp/B08LPC3KPT/ref=sr_1_5219?dchild=1&qid=1614002089&s=digital-text&sr=1-5219 HTTP/1.1" 200 None
DEBUG:https://www.amazon.cn:443 "GET /dp/B08CB5QC9X/ref=sr_1_5222?dchild=1&qid=1614002089&s=digital-text&sr=1-5222 HTTP/1.1" 200 6819
DEBUG:https://www.amazon.cn:443 "GET /dp/B0158F8RW4/ref=sr_1_5223?dchild=1&qid=1614002089&s=digital-text&sr=1-5223 HTTP/1.1" 200 2416
DEBUG:https://www.amazon.cn:443 "GET /dp/B015QVZW14/ref=sr_1_5224?dchild=1&qid=1614002089&s=digital-text&sr=1-5224 HTTP/1.1" 200 2415
DEBUG:https://www.amazon.cn:443 "GET /dp/B086PKTP2B/ref=sr_1_5225?dchild=1&qid=1614002089&s=digital-text&sr=1-5225 HTTP/1.1" 200 2417
DEBUG:https://www.amazon.cn:443 "GET /dp/B00V4OG84S/ref=sr_1_5227?dchild=1&qid=1614002089&s=digital-text&sr=1-5227 HTTP/1.1" 200 2418
DEBUG:https://www.amazon.cn:443 "GET /dp/B07PV8DQX9/ref=sr_1_5226?dchild=1&qid=1614002089&s=digital-text&sr=1-5226 HTTP/1.1" 200 None
DEBUG:https://www.amazon.cn:443 "GET /dp/B00K7PKU4Y/ref=sr_1_5229?dchild=1&qid=1614002089&s=digital-text&sr=1-5229 HTTP/1.1" 200 2416
DEBUG:https://www.amazon.cn:443 "GET /dp/B07QLQ9FC4/ref=sr_1_5228?dchild=1&qid=1614002089&s=digital-text&sr=1-5228 HTTP/1.1" 200 None
DEBUG:https://www.amazon.cn:443 "GET /dp/B01GFPMOES/ref=sr_1_5230?dchild=1&qid=1614002089&s=digital-text&sr=1-5230 HTTP/1.1" 200 2413
DEBUG:https://www.amazon.cn:443 "GET /dp/B08NT63WGQ/ref=sr_1_5231?dchild=1&qid=1614002089&s=digital-text&sr=1-5231 HTTP/1.1" 200 2416
DEBUG:https://www.amazon.cn:443 "GET /dp/B08MVY22X5/ref=sr_1_5233?dchild=1&qid=1614002090&s=digital-text&sr=1-5233 HTTP/1.1" 200 2417
DEBUG:https://www.amazon.cn:443 "GET /dp/B07KP9MQYY/ref=sr_1_5234?dchild=1&qid=1614002090&s=digital-text&sr=1-5234 HTTP/1.1" 200 2419
DEBUG:https://www.amazon.cn:443 "GET /dp/B07V5LK7P6/ref=sr_1_5232?dchild=1&qid=1614002089&s=digital-text&sr=1-5232 HTTP/1.1" 200 None
DEBUG:https://www.amazon.cn:443 "GET /dp/B07D585GDJ/ref=sr_1_5235?dchild=1&qid=1614002090&s=digital-text&sr=1-5235 HTTP/1.1" 200 2415
DEBUG:https://www.amazon.cn:443 "GET /dp/B01KJV9SSY/ref=sr_1_5236?dchild=1&qid=1614002090&s=digital-text&sr=1-5236 HTTP/1.1" 200 2415
DEBUG:https://www.amazon.cn:443 "GET /dp/B08JYPN9CT/ref=sr_1_5237?dchild=1&qid=1614002090&s=digital-text&sr=1-5237 HTTP/1.1" 200 2418
